mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
6,Spell Damage +2,4.0,4.0,['Neutral'],Common,1.6,,
2,Has Spell Damage +2 while damaged.,2.0,3.0,['Neutral'],Common,2.2,,
1,"At the start of your turn, look at your top card. You can put it on the bottom and lose 1 Durability.",0.0,,['Neutral'],Legendary,4.3,,
4,Battlecry: Restore Health to your hero equal to your hand size.,3.0,2.0,['Neutral'],Common,3.9,,
3,"Magnetic
Deathrattle: Destroy a random enemy minion.",2.0,2.0,['Hunter'],Rare,3.8,['Mech'],
3,You must be logged in to post a comment.,3.0,4.0,['Neutral'],Common,3.9,['Mech'],
5,"Battlecry: If an enemy minion has Taunt, gain Charge.",5.0,5.0,['Neutral'],Rare,2.7,['Quilboar'],
1,Has +3 Attack while your hero has Armor.,0.0,,['Warrior'],Common,4.3,,
6,"Give a minion +2/+6 and Taunt. When it dies, summon a Stegodon.",,,['Paladin'],Rare,4.2,,
4,"After you play a card with Overload, summon a 2/3 Spirit Wolf with Taunt.",2.0,5.0,['Shaman'],Common,3.6,,
1,Deal 4 damage to a minion and your hero.,,,['Warlock'],Common,3.2,,Shadow
1,Has +2 Attack while you have Spell Damage.,1.0,,['Shaman'],Common,3.7,,
3,"Give your minions ""Deathrattle: Return this to your hand.""",,,['Shaman'],Epic,3.8,,Nature
5,"Taunt
Deathrattle: Draw a Holy spell and a Shadow spell.",5.0,5.0,['Priest'],Common,4.2,,
4,"After you cast a Holy spell, give a random friendly minion +2 Health.",3.0,6.0,['Neutral'],Epic,2.1,,
1,Battlecry: Shuffle 2 Soul Fragments into your deck.,1.0,3.0,"['Hunter', 'Warlock', 'Demon Hunter']",Common,4.7,['Demon'],
2,"Lifesteal

Deal 1 damage to all minions.",,,['Priest'],Common,3.9,,Shadow
2,"Give a minion +1/+2 and Spell Damage +1. When it dies, summon a Spirit Raptor.",,,['Shaman'],Common,3.5,,
2,"Stealth for 1 turn. After a friendly minion dies, give a minion in your hand +1/+1.",0.0,3.0,['Warlock'],Rare,2.3,,
1,"Stealth for 1 turn.

After a friendly minion dies, shuffle a 1-Cost copy of it into your deck.",0.0,3.0,['Priest'],Rare,4.4,,
2,"Stealth for 1 turn.

Your Hero Power also targets adjacent minions.",0.0,3.0,['Mage'],Rare,3.6,,
3,"Stealth for 1 turn.

Whenever you cast a spell, draw a spell from your deck that costs (1) more.",0.0,3.0,['Shaman'],Rare,2.7,,
3,"Stealth for 1 turn.

Whenever you summon a Beast, give it +1/+1.",0.0,3.0,['Hunter'],Rare,2.9,,
1,"Stealth for 1 turn.

After your hero attacks and kills a minion, draw a card.",0.0,3.0,['Druid'],Rare,1.9,,
1,"Stelath for 1 turn.

Your Rush minions are Immune the turn they're summoned.",0.0,3.0,['Warrior'],Rare,4.4,,
4,Stealth for 1 turn. Your minions' Battlecries and Combos trigger twice.,0.0,3.0,['Rogue'],Rare,4.0,,
2,"If you have any unspent Mana at the end of your turn, gain +1/+2.",2.0,2.0,['Druid'],Rare,2.1,['Elemental'],
4,"Stealth for 1 turn.

After you cast a spell, summon a Tiger with stats equal to its Cost.",0.0,3.0,['Paladin'],Rare,3.7,,
2,Battlecry: Summon a random Dormant Wildseed.,2.0,2.0,['Hunter'],Rare,4.4,,
4,"After you summon a minion, trigger its Deathrattle effect.",3.0,4.0,['Neutral'],Legendary,4.5,,
5,Enrage: Your weapon has +2 Attack.,4.0,6.0,['Neutral'],Common,2.7,,
6,Battlecry: Reveal a spell from your deck. Summon a random minion with the same Cost.,4.0,4.0,['Neutral'],Epic,3.8,,
4,"After you play a Naga, refresh two Mana Crystals. (Then switch to spell!)",2.0,5.0,['Mage'],Epic,4.6,['Naga'],
2,"At the end of your turn, deal 1 damage to another friendly minion.",2.0,4.0,['Neutral'],Common,1.8,['Beast'],
8,Battlecry: Choose a friendly minion. Add a 10/10 copy to your hand that costs (10).,8.0,8.0,['Druid'],Legendary,2.9,,
4,Battlecry: Summon copies of your Totems.,3.0,,['Shaman'],Epic,1.9,,
8,Deathrattle: Summon two 2/2 Splitting Saplings.,4.0,4.0,['Neutral'],Epic,2.0,,
3,"Secret: When one of your minions is attacked, summon a copy of it.",,,['Mage'],Epic,3.9,,Arcane
2,"Tradeable

Convert a friendly Divine Shield into a 5/5 Elemental.",,,['Paladin'],Epic,4.6,,Holy
4,Draw 2 cards. Costs (1) less for each Attack your hero has.,,,['Druid'],Common,4.6,,
3,Deal 9 damage randomly split among ALL characters.,,,['Warlock'],Rare,3.0,,Shadow
6,"Summon a 1/5 Scarab with Taunt. If your opponent has more minions, cast this again.",,,['Druid'],Rare,4.0,,Nature
3,Battlecry: Deal 2 damage.,2.0,1.0,['Neutral'],Common,2.3,['Mech'],
4,"Deal 3 damage to a minion and cast a Secret from your deck.

Honorable Kill: Cast 2.",,,['Hunter'],Epic,4.4,,
1,"Rush
Battlecry: Add a 1/1 Lynx with Rush to your hand.",1.0,1.0,['Hunter'],Common,3.9,['Beast'],
5,Draw 4 cards.,,,['Rogue'],Rare,3.7,,
1,Stealth,3.0,1.0,['Rogue'],Common,4.8,,
4,"Spell Damage +2
Overload: (2)",5.0,7.0,['Shaman'],Common,4.7,['Dragon'],
2,"Echo
Battlecry: Restore 2 Health.",2.0,1.0,['Priest'],Common,3.6,,
3,Taunt,2.0,4.0,['Neutral'],Common,2.7,,
3,Battlecry: Give a friendly Beast Immune this turn.,4.0,2.0,['Hunter'],Epic,2.3,,
3,Deal 3 damage. Summon a random Dormant Wildseed.,,,['Hunter'],Epic,4.3,,
1,"Draw a Rush minion.

Corrupt: Give it +2/+1.",,,['Warrior'],Rare,3.9,,
2,Battlecry: Give a random minion in your hand +1/+1.,3.0,2.0,['Warrior'],Common,2.5,['Mech'],
5,"Deathrattle: If Feugen also died this game, summon Thaddius.",7.0,4.0,['Neutral'],Legendary,3.1,,
1,"Each time you play a Beast this turn, add a random Beast to your hand.",,,['Hunter'],Epic,4.5,,
5,Battlecry: Destroy a random enemy minion with 2 or less Attack.,3.0,5.0,['Neutral'],Rare,3.8,['Beast'],
6,Summon a random Beast from your hand and give it Rush.,,,['Druid'],Epic,3.0,,
4,Summon five 1/1 Silver Hand Recruits.,,,['Paladin'],Common,2.4,,
7,"Battlecry: If you control 3 minions with 7 Health, deal 7 damage to all enemies.",7.0,7.0,['Neutral'],Epic,1.8,,
4,Outcast: Look at 3 cards in your opponent's hand. Shuffle one of them into their deck.,4.0,3.0,"['Hunter', 'Demon Hunter']",Legendary,3.6,,
5,Choose One - Deal 5 damage to a minion; or 2 damage to all enemy minions.,,,['Druid'],Rare,3.5,,Arcane
6,Deal 5 damage. Draw a card.,,,['Druid'],,2.9,,Arcane
3,"After you play the right-most card in your hand, draw a card.",2.0,4.0,['Mage'],Legendary,3.6,,
3,"Give your hero Divine Shield. For the rest of the game, playing a Holy spell refreshes it.",,,['Paladin'],Legendary,4.7,,Holy
2,Deathrattle: Draw a spell.,3.0,1.0,['Mage'],Common,3.4,,
2,"Whenever you summon a Beast, draw a card.",2.0,1.0,['Hunter'],,2.0,['Beast'],
3,"At the start of EACH turn, lose 1 Attack or Health (chosen randomly).",5.0,6.0,['Neutral'],Rare,3.2,['Elemental'],
4,"After you draw a card, change its Cost to Health instead of Mana.",2.0,6.0,['Warlock'],Rare,3.5,['Demon'],
4,"Battlecry: If you played an Elemental last turn, add a 'Flame Geyeser' to your hand.",5.0,4.0,['Mage'],Rare,3.9,['Elemental'],
5,Battlecry: Destroy ALL cards in both players' decks that didn't start there.,5.0,5.0,['Neutral'],Rare,3.9,['Mech'],
2,Your Hero Power can target minions.,2.0,3.0,['Hunter'],Epic,3.1,,
2,"Battlecry: If you're holding a spell that costs (5) or more, gain 5 Armor.",2.0,3.0,['Druid'],Rare,4.4,['Beast'],
4,Rush,5.0,1.0,['Neutral'],Common,2.5,['Mech'],
4,Battlecry: Summon a random minion with Cost equal to your weapon's Attack.,4.0,4.0,"['Warrior', 'Rogue']",Epic,3.1,,
4,Taunt,2.0,6.0,['Neutral'],Common,2.5,['Beast'],
2,"At the end of your turn, give a random minion in your hand +2/+2.",0.0,3.0,['Neutral'],Common,2.4,['Totem'],
3,"Whenever you summon a 1-Health minion, give it Divine Shield.",3.0,3.0,['Paladin'],Rare,4.3,,
5,"Spell Damage +1
Batlecry: Discover a spell.",4.0,4.0,['Neutral'],Common,3.0,['Elemental'],
3,Deathrattle: Give the next Silver Hand Recruit you summon +3/+3 and this Deathrattle.,3.0,3.0,['Paladin'],Legendary,3.6,,
2,"Secret: After your opponent casts a spell, summon a 3/4 Spider with Stealth.",,,['Rogue'],Common,4.5,,
3,"Battlecry: Draw a card. If you play it this turn, give your hero +4 Attack this turn.",4.0,1.0,"['Hunter', 'Demon Hunter']",Epic,3.4,,
3,"Combo: Gain +2/+2.

Infuse (2): Gain +3/+3.

Manathirst (8): Gain +4/+4.",1.0,1.0,['Rogue'],Rare,3.0,['Undead'],
9,Costs (1) less for each Corpse you've spent this game.,8.0,8.0,['Death Knight'],Epic,4.7,['Undead'],
3,Battlecry: Discover a copy of a minion in your deck.,2.0,2.0,['Hunter'],Common,4.1,,
1,Battlecry: Give a friendly minion Taunt.,1.0,3.0,['Neutral'],Common,3.5,,
2,"Starts Dormant.

After you play 3 cards, this awakens.",5.0,4.0,['Neutral'],Epic,3.2,,
2,Give a random Taunt minion in your hand +3/+3.,,,['Warrior'],Rare,2.9,,
2,Discover a weapon (from another class).,,,[],Common,2.4,,
7,"Battlecry: If you played an Elemental last turn, summon two 2/3 Elementals with Taunt.",4.0,4.0,['Shaman'],Epic,3.9,['Elemental'],
5,"Infuse (5): Gain ""Battlecry: Deal 5 damage.""",5.0,5.0,['Neutral'],Common,1.6,,
10,"Rush
Deathrattle: Summon an 8/8 Gravewing with Rush.",8.0,8.0,['Neutral'],Common,3.1,,
4,"Rush
Infuse (3): Also damages the minions next to whomever this attacks.",3.0,5.0,['Hunter'],Common,2.7,['Beast'],
3,Battlecry: Draw a spell that costs (3) or less. It costs (0) this turn.,3.0,1.0,['Paladin'],Epic,4.0,,
3,"Taunt
Battlecry: Discover a Taunt minion.",1.0,4.0,['Neutral'],Rare,3.5,,
5,"Rush
Frenzy: Draw a card.",4.0,6.0,['Warrior'],Common,4.0,['Pirate'],
3,"Divine Shield
Poisonous",1.0,1.0,['Neutral'],Common,2.8,['Beast'],
3,"At the start of your turn, restore this minion to full Health.",1.0,4.0,['Neutral'],Common,2.0,,
2,"Whenever your opponent casts a spell, gain +1 Attack.",2.0,3.0,['Neutral'],Common,3.3,,
1,Charge,1.0,1.0,['Neutral'],,3.1,['Beast'],
4,Battlecry: Draw a spell from your deck that costs (5) or more.,3.0,4.0,['Shaman'],Rare,4.3,['Elemental'],
2,Deal 4 damage to a minion. Overload: (1),,,['Shaman'],Common,3.4,,Nature
2,Overload: (1),2.0,,['Shaman'],Common,3.4,,
3,Doesn't lose Durability while you control a Dragon.,3.0,,['Hunter'],Epic,4.6,,
3,"At the end of your turn, give your minions +2 Health. Lasts 3 turns.",,,['Priest'],Rare,2.3,,
4,"Rush
Deathrattle: Your next Beasts costs (2) less.",4.0,3.0,['Hunter'],Rare,3.6,['Beast'],
5,Battlecry: Deal 2 damage.,4.0,2.0,['Neutral'],,1.9,,
4,"Taunt

If you took 5 or more damage on your opponent's turn, this costs (1).",2.0,6.0,['Neutral'],Rare,3.9,,
2,"After you cast a spell, give a random minion in your hand +1/+1.",2.0,2.0,['Neutral'],Common,2.6,,
1,"Give your minions +1/+1.

Overload: (1)",,,['Shaman'],Rare,4.2,,Nature
3,Deal 3 damage to a minion. Give your hero +3 Attack this turn.,,,['Shaman'],Common,4.2,,Nature
7,Windfury,4.0,8.0,['Neutral'],Common,1.9,['Elemental'],
3,"After you cast a spell on this minion, it gains +2 Attack.",1.0,5.0,['Paladin'],Common,3.6,,
7,Your other minions have +1/+1.,7.0,7.0,['Neutral'],Common,3.8,,
3,Battlecry: Give your hero +2 Attack this turn.,3.0,4.0,['Warrior'],Common,3.5,['Pirate'],
5,"Taunt
Battlecry: Give adjacent minions +1/+1.",4.0,5.0,['Neutral'],Common,2.6,,
4,Charge,2.0,5.0,['Neutral'],,2.3,,
3,"After this minion attacks, give your Beasts +1/+1.",1.0,6.0,['Hunter'],Common,2.2,['Demon'],
5,"Battlecry: If there are cards in your deck that didn’t start there, draw 2 of them.",4.0,4.0,['Rogue'],Rare,3.8,,
8,"Tradeable

Resturrect all friendly Beasts that cost (5) or more.",,,['Hunter'],Legendary,3.9,,
5,Stealth,5.0,5.0,['Neutral'],Common,3.7,['Beast'],
4,Battlecry: Deal 2 damage to all other minions.,2.0,2.0,['Neutral'],Common,2.9,,
3,Spell Damage +1,0.0,7.0,['Neutral'],Common,2.0,['Demon'],
5,Battlecry: Enemy minions lose Stealth.,4.0,6.0,['Neutral'],Common,2.4,,
1,"Sidequest: Spend 10 Mana on minions.

Reward: Summon a minion from your deck.",,,['Druid'],Common,2.2,,
7,"Taunt
Corrupt: This costs (0).",6.0,6.0,['Neutral'],Common,4.0,,
4,Battlecry: Give your Taunt minions +2/+2.,2.0,3.0,['Druid'],Rare,3.4,,
2,"Taunt
Poisonous",1.0,2.0,['Neutral'],Common,3.4,['Beast'],
4,Deathrattle: Summon a random 3-Cost minion.,3.0,3.0,['Neutral'],Common,3.0,,
2,Set a minion's Attack and Health to 1.,,,['Paladin'],Common,3.8,,
5,Battlecry: Draw 5 different Secrets from your deck.,,,['Neutral'],Legendary,3.5,['Beast'],
2,"Deathrattle: Add two Arcane Mage spells to your hand. At the end of your turn, discard them.",2.0,2.0,['Mage'],Rare,2.2,,
4,"At the end of your turn, transform your weapon into one that costs (1) more.",3.0,6.0,['Shaman'],Rare,2.6,['Pirate'],
2,"Secret: When a minion attacks your hero, instead it attacks one of its neighbors.",,,['Rogue'],Common,3.1,,
5,Summon copies of your damaged minions.,,,['Warrior'],Epic,2.9,,Nature
3,"When you play or discard this, destroy a random enemy minion.",,,['Warlock'],Rare,2.9,,
6,Overkill: You may attack again.,4.0,,['Warrior'],Epic,3.2,,
5,"Battlecry: Draw two cards that cost (6) or more.

Finale: They cost (1) less.",4.0,5.0,['Druid'],Rare,4.1,,
4,"Your minions cost (2) less, but not less than (1).",0.0,4.0,['Warlock'],Common,2.7,,
5,"Whenever you cast a spell, summon a random minion of the same Cost.",0.0,6.0,['Neutral'],Rare,3.0,,
5,Battlecry: Give adjacent minions +2 Health.,5.0,4.0,['Neutral'],Common,3.6,,
4,Equip a 4/2 Sword. Give a random minion in your hand +4/+2.,,,['Warrior'],Rare,3.9,,Fire
1,"After you cast a Fire spell, deal 1 damage to all minions.",1.0,3.0,['Warrior'],Epic,3.6,,
3,"Battlecry: Restore 3 Health to all friendly characters.

Manathirst (6): Restore 6 Health instead.",2.0,4.0,['Neutral'],Common,3.0,,
2,Battlecry: Give adjacent minions Taunt.,2.0,3.0,['Neutral'],Rare,4.1,,
6,"Taunt
Battlecry: Set all other minions' Attack and Health to 3.",3.0,7.0,['Paladin'],Legendary,3.9,,
2,"Battlecry: If you control a Secret, gain +1/+1.F",2.0,3.0,['Neutral'],Common,4.4,,
5,"Battlecry: If you're holding a spell that costs (5) ore more, deal 4 damage.",4.0,4.0,['Neutral'],Rare,4.1,,
1,Frenzy: Shuffle a Sunscale Raptor into your deck with permanent +2/+1.,1.0,3.0,['Hunter'],Rare,3.6,['Beast'],
4,"At the start of your turn, this has a 50% chance to fall asleep.",6.0,5.0,['Neutral'],Rare,1.4,,
6,Taunt. Divine Shield,4.0,5.0,['Neutral'],Rare,3.7,,
3,Frenzy: Gain Divine Shield.,3.0,4.0,['Neutral'],Common,2.6,,
4,Battlecry: Repeat the last spell you've cast on a friendly minion on this.,3.0,4.0,['Paladin'],Common,4.0,['Beast'],
5,"After you attack a minion, force it to attack one of its neighbors.",1.0,,['Warrior'],Epic,2.8,,
8,Can't attack heroes.,12.0,12.0,['Neutral'],Common,1.8,['Demon'],
1,"Quest: Draw 20 cards.

Reward: Tome of Origination.",,,['Warlock'],Legendary,2.7,,
1,Has +1 Attack while you have Overloaded Mana Crystals.,1.0,3.0,['Shaman'],Common,4.6,['Elemental'],
3,Destroy 3 of your Mana Crystals. Give all minions in your deck +2/+2.,,,['Priest'],Epic,2.8,,Shadow
10,"Give +4/+4 to all minions in your hand, deck, and battlefield.",,,['Druid'],Epic,3.5,,
1,"Battlecry: Discover a spell. If your opponent guesses your choice, they get a copy.",1.0,3.0,['Mage'],Rare,2.7,,
2,"Battlecry: Discover a 1-Cost card. If your opponent guesses your choice, they get a copy.",2.0,3.0,['Warlock'],Rare,1.9,['Undead'],
3,"Battlecry: Discover a weapon. If your opponent guesses your choice, they get a copy.",3.0,4.0,['Warrior'],Rare,2.2,['Pirate'],
1,"Battlecry: Discover a Legendary minion. If your opponent guesses your choice, they get a copy.",1.0,3.0,['Priest'],Rare,3.0,,
1,Deathrattle: Add a random Dragon to your hand.,0.0,3.0,['Neutral'],Common,2.5,,
7,"After your opponent plays a minion, attack it.",9.0,9.0,['Hunter'],Legendary,4.1,['Beast'],
1,Lifesteal,2.0,1.0,['Neutral'],Common,2.2,['Beast'],
7,Battlecry: Add a 5/5 Horror to your hand. Teach it two Shaman spells.,5.0,5.0,['Shaman'],Legendary,4.1,,
6,Summon seven 1/1 Locusts with Rush.,,,['Hunter'],Rare,3.7,,
1,Battlecry: Add a random card from another class to your hand.,1.0,2.0,[],Common,4.3,['Pirate'],
2,"Give a minion ""Also damages minions next to whomever it attacks.""",,,['Warrior'],Rare,3.3,,
2,Corrupt: Gain +2 Attack and Stealth.,3.0,2.0,['Rogue'],Common,3.5,,
4,"Rush

Each turn this is in your hand, swap its Attack and Health.",2.0,6.0,['Neutral'],Common,2.4,,
4,Battlecry: Your next spell this turn costs (0).,2.0,2.0,['Rogue'],Rare,4.5,['Naga'],
2,"Draw a spell.

Combo: And a minion.",,,['Rogue'],Common,4.7,,
3,"After you play a Poison, gain +1 Durability.",2.0,,['Rogue'],Epic,3.9,,
4,Deal 4 damage to an enemy and 1 damage to all other enemies.,,,['Druid'],,4.7,,
3,Draw 2 minions. Swap their Health.,,,['Priest'],Common,3.8,,
1,Deal 2 damage to a minion. Gain 2 Armor.,,,['Warrior'],Common,3.0,,
4,"Taunt
Battlecry: Equip a 3/2 Sword.",2.0,5.0,['Warrior'],Common,4.7,['Pirate'],
3,"Whenever you summon a minion, give it +1/+1 and this loses 1 Durability.",1.0,,['Paladin'],Epic,3.4,,
2,"After your hero attacks, cast a Secret from your deck.",1.0,,['Paladin'],Rare,4.8,,
3,"Battlecry: Dredge.

If it's a Pirate, give this weapon and the Pirate +2 Attack.",2.0,,['Rogue'],Rare,4.4,,
6,"Battlecry: Destroy an enemy minion.

Infuse (7): Take control of it instead.",5.0,5.0,['Neutral'],Legendary,4.4,,
6,Deathrattle: Take control of a random enemy minion.,5.0,5.0,['Neutral'],Legendary,4.8,,
6,Discover and play a Movement. Shuffle the other 6 into your deck.,,,['Warlock'],Legendary,4.7,,
1,"Add a random 1, 2, and 3-Cost Elemental to your hand.",,,['Mage'],Common,3.8,,
5,"Taunt, Divine Shield
Deathrattle: Draw your highest-Cost minion.",3.0,3.0,['Neutral'],Legendary,4.2,,
2,"Divine Shield
Spell Damage +1",1.0,1.0,['Neutral'],Common,3.0,,
8,"Taunt

Your opponent's spells cost (2) more.",8.0,8.0,"['Hunter', 'Demon Hunter']",Rare,3.1,['Demon'],
7,"Whenever you shuffle a card into your deck, add a copy to your hand.",6.0,6.0,['Rogue'],Legendary,3.6,,
2,Battlecry: Your next spell this turn has Spell Damage +2.,1.0,3.0,['Neutral'],Common,2.9,,
2,Summon a 2/2 Beast with Rush. (Upgrades when you have 5 Mana.),,,['Hunter'],Rare,2.9,,
3,"Whenever you cast a Shadow spell that costs (1) or more, add a copy to your hand that costs (0).",1.0,3.0,['Warlock'],Legendary,4.6,,
4,Discover a friendly Deathrattle minion that died this game. Give your minions its Deathrattle.,,,['Warlock'],Legendary,4.0,,Shadow
4,"Battlecry: If your opponent's hand is empty, gain Charge.",4.0,4.0,['Neutral'],Common,1.4,['Quilboar'],
3,Battlecry: Add a random 2-Cost minion to each player's hand.,3.0,4.0,['Neutral'],Common,2.2,,
3,"Taunt

Has +2 Attack during your opponent's turn.",1.0,5.0,['Neutral'],Common,4.4,['Elemental'],
7,"Taunt

Has +4 Attack during your opponent's turn.",1.0,11.0,['Warrior'],Common,3.9,['Elemental'],
5,"Taunt

Has +3 Attack during your opponent's turn.",1.0,7.0,['Warlock'],Common,3.2,['Elemental'],
0,Taunt,0.0,2.0,['Neutral'],Rare,2.7,['Mech'],
1,"Deal 2 damage to a minion.

Finale: Discover a Fel spell.",,,"['Hunter', 'Demon Hunter']",Common,3.9,,Fel
2,Deathrattle: Give a Dragon in your hand +2/+2.,2.0,2.0,['Neutral'],Common,2.5,['Murloc'],
6,Frenzy: Destroy a random enemy minion.,4.0,8.0,['Neutral'],Rare,3.0,,
3,Taunt. Enrage: +3 Attack,2.0,3.0,['Neutral'],Common,1.9,,
3,"After a friendly Beast attacks, summon a Beast from your deck that costs (1) less.",2.0,5.0,['Hunter'],Legendary,3.7,,
5,"Taunt
Deathrattle: Summon a random 3-Cost Beast.",4.0,5.0,"['Hunter', 'Druid']",Rare,3.9,['Beast'],
4,Add 2 random Mage spells from the past to your hand. They cost (2) less.,,,['Mage'],Common,3.0,,Arcane
8,"Rush. After this attacks a minion, summon a 5/5 Defender with Taunt.",8.0,8.0,['Paladin'],Rare,4.2,,
2,"Reborn

Has +2 Attack while damaged.",1.0,2.0,['Neutral'],Common,2.6,,
5,Battlecry: Give a friendly minion +3 Health.,5.0,6.0,['Priest'],Common,3.1,,
7,Battlecry: Your opponent takes two turns. then you take two turns.,6.0,6.0,['Priest'],Legendary,2.5,['Dragon'],
5,"Lifesteal

Whenever this attacks, deal 2 damage to the enemy hero.",4.0,6.0,['Neutral'],Rare,2.6,['Undead'],
6,Choose One - Give your other minions +1/+1; or Summon two 2/2 Treants.,3.0,4.0,['Druid'],Rare,3.7,,
5,Rush. Costs (1) less for each friendly minion with unique minion type.,5.0,5.0,['Warrior'],Epic,3.5,['Dragon'],
1,Deathrattle: Deal 1 damage to all minions.,1.0,1.0,['Neutral'],Common,2.9,,
5,Battlecry: Each player draws a card. Swap their Costs.,6.0,5.0,['Neutral'],Epic,2.7,,
5,Deathrattle: Return this to your hand.,2.0,,['Warrior'],Epic,1.6,,
2,"Battlecry: Return a friendly minion to your hand, it costs (1) this turn.",3.0,2.0,['Rogue'],Legendary,4.7,,
3,"Battlecry: Destroy all friendly minions.

Deathrattle: Resummon them with +1/+1.",3.0,4.0,['Neutral'],Legendary,3.9,,
3,Battlecry: Summon three 1/1 Huntresses for your opponent.,3.0,7.0,['Neutral'],Common,2.3,['Demon'],
3,Battlecry: Trigger a friendly minion's Deathrattle.,3.0,3.0,['Hunter'],Rare,4.0,,
7,Battlecry: Replay every card from another class you've played this game (targets chosen randomly).,6.0,6.0,['Rogue'],Legendary,4.4,,
1,Deathrattle: Shuffle any spells you cast on this minion to your deck.,0.0,2.0,['Priest'],Rare,2.9,,
10,"Taunt

Your odd-Cost cards cost (1).

(Swaps polarity each turn!)",11.0,11.0,['Neutral'],Legendary,2.9,['Undead'],
4,"Reborn
Battlecry and Deathrattle: Deal 2 damage to a random enemy.",3.0,3.0,['Death Knight'],Legendary,3.8,['Undead'],
10,"Battlecry: Make all minions disappear.

*Poof!*",,,['Mage'],Legendary,4.0,,
6,Deathrattle: Summon a 3/3 Finkle Einhorn for your opponent.,9.0,7.0,['Neutral'],Legendary,2.4,['Beast'],
1,"Give a friendly Beast +1/+1, then it attacks a random enemy minion.",,,['Hunter'],Epic,2.0,,
4,Battlecry: Destroy an enemy minion with Taunt.,4.0,4.0,['Neutral'],Legendary,4.0,['Undead'],
8,"When this attacks and kills a minion, gain +2/+2.",6.0,7.0,['Neutral'],Legendary,1.7,,
10,Battlecry: Summon a copy of a minion in your deck. Give it Rush.,7.0,9.0,['Warrior'],Legendary,2.7,,
9,Summon 3 random minions from your hand. Give them Rush.,,,['Warrior'],Legendary,4.1,,
1,"Quest: Play four minions with the same name.

Reward: Crystal Core.",,,['Rogue'],Legendary,3.0,,
7,"Battlecry: If your deck has no Neutral cards, add 3 Legendary Invitations to your hand.",7.0,7.0,['Paladin'],Legendary,4.1,,
7,"Taunt
Battlecry: Draw a Beast, Dragon, and Murloc from your deck.",4.0,6.0,['Neutral'],Legendary,3.8,['Mech'],
4,"Draw a minion. If you have at least 8 cards in hand, it costs (5) less.",,,['Warlock'],Rare,2.8,,Fel
4,"Starts dormant.

Battlecry: Shuffle 3 Candles into the enemy deck. When drawn, this awakens.",20.0,20.0,['Neutral'],Legendary,3.8,,
1,"Questline: Take 8 damage on your turns.

Reward: Lifesteal. Deal 3 damage to the enemy hero.",,,['Warlock'],Legendary,3.5,,
2,Replace your deck with minions that cost (5) or more. They cost (5).,,,['Warrior'],Epic,2.6,,Fire
4,"After you cast a spell, summon a Legendary minion of that Cost. Lose 1 Durability.",1.0,,['Shaman'],Legendary,3.9,,
8,"Twinspell

Summon five 2/2 Treants.",,,['Druid'],Rare,2.6,,Nature
10,Give a minion +5/+5 and Divine Shield. Costs (1) less for each Mana you've spent on Holy spells this game.,,,['Paladin'],Epic,4.5,,Holy
4,"Divine Shield

Whenever you restore Health, gain Divine Shield.",4.0,3.0,['Paladin'],Legendary,3.4,,
3,"After you play a card copied from the opponent, steal the original.",4.0,3.0,['Priest'],Legendary,3.3,,
10,"Battlecry: Destroy your deck. For the rest of the game, your minions are Immune.",10.0,10.0,['Neutral'],Legendary,3.2,,
1,"Quest: Cast 6 spells on your minions.
Reward: Galvadon.",,,['Paladin'],Legendary,3.0,,
7,"Colossal +1
Rush, Divine Shield

After this attacks, Dredge.",4.0,5.0,['Paladin'],Legendary,4.4,['Mech'],
8,"Taunt

At the end of your turn, add a random Death Knight card to your hand.",8.0,8.0,['Neutral'],Legendary,4.8,,
1,Deal damage to a minion equal to its Attack.,,,['Priest'],Common,4.6,,Holy
2,Honorable Kill: Get a copy of the top card of your opponent's deck.,2.0,,['Rogue'],Epic,2.6,,
6,"Battlecry: Deal 3 damage to an enemy minion. If it dies, repeat on one of its neighbors.",6.0,5.0,['Shaman'],Legendary,3.7,,
1,"Quest: Play seven 1-Cost minions.

Reward: Queen Carnassa.",,,['Hunter'],Legendary,4.3,,
6,Battlecry: Give all minions in your hand and deck +1/+1.,4.0,4.0,['Shaman'],Legendary,3.5,,
4,"Battlecry: Choose a minion. Become a 4/4 copy of it, then Silence it.

 ",4.0,4.0,['Priest'],Legendary,4.5,,
7,Battlecry: Gain a random bonus effect for each minion type you've played this game.,6.0,6.0,['Neutral'],Legendary,3.8,['Amalgam'],
5,"Taunt
Battlecry: If your deck has no Neutral cards, draw a minion of each minion type.",4.0,6.0,['Paladin'],Legendary,4.4,,
5,Rush. Deathrattle: Go Dormant. Revive after 5 friendly minions die.,5.0,5.0,['Hunter'],Legendary,3.5,['Beast'],
8,"After your hero attacks, Discover a spell and cast it with random targets.",3.0,,['Shaman'],Legendary,1.9,,
9,Fill your board with random Undead.,,,['Death Knight'],Legendary,3.5,,Shadow
6,"Deathrattle: Reveal a minion in each deck. If yours costs more, return this to your hand.",7.0,4.0,['Neutral'],Legendary,2.4,,
1,"Draw 3 cards. At the end of your turn, discard them.",,,['Warlock'],Legendary,4.5,,Shadow
4,"Battlecry: For the rest of the game, your Totems have +2 Attack.",5.0,4.0,['Shaman'],Legendary,3.0,,
6,Transform your minions into random Legendary minions.,,,['Shaman'],Legendary,3.0,,Nature
9,Fill your hand with random spells. Costs (1) less for each other card in your hand.,,,['Neutral'],Legendary,2.6,,Holy
