mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
5,Battlecry :  Give adjacent minions +2 Health ,5.0,4.0,['Neutral'],Common,3.6,,
4,Equip a 4/2 Sword  Give a random minion in your hand +4/+2 ,,,['Warrior'],Rare,3.9,,Fire
1,After you cast a Fire spell  deal 1 damage to all minions ,1.0,3.0,['Warrior'],Epic,3.6,,
3,Battlecry : Restore 3 Health to all friendly characters Manathirst (6) : Restore 6 Health instead ,2.0,4.0,['Neutral'],Common,3.0,,
2,Battlecry :  Give adjacent minions Taunt ,2.0,3.0,['Neutral'],Rare,4.1,,
6,TauntBattlecry :  Set all other minions' Attack and Health to 3 ,3.0,7.0,['Paladin'],Legendary,3.9,,
2,Battlecry : If you control aSecret  gain +1/+1 F,2.0,3.0,['Neutral'],Common,4.4,,
5,Battlecry : If you're holding a spell that costs (5) ore more  deal 4 damage ,4.0,4.0,['Neutral'],Rare,4.1,,
1,Frenzy : Shuffle a Sunscale Raptor into your deck with permanent +2/+1 ,1.0,3.0,['Hunter'],Rare,3.6,['Beast'],
4,At the start of your turn  this has a 50% chance to fall asleep ,6.0,5.0,['Neutral'],Rare,1.4,,
6,Taunt  Divine Shield,4.0,5.0,['Neutral'],Rare,3.7,,
3,Frenzy : GainDivine Shield ,3.0,4.0,['Neutral'],Common,2.6,,
4,Battlecry : Repeat the last spell you've cast on a friendly minion on this ,3.0,4.0,['Paladin'],Common,4.0,['Beast'],
5,After you attack a minion  force it to attack one of its neighbors ,1.0,,['Warrior'],Epic,2.8,,
8,Can't attack heroes ,12.0,12.0,['Neutral'],Common,1.8,['Demon'],
1,Quest : Draw 20 cards Reward : Tome of Origination ,,,['Warlock'],Legendary,2.7,,
1,Has +1 Attack while you haveOverloadedMana Crystals ,1.0,3.0,['Shaman'],Common,4.6,['Elemental'],
3,Destroy 3 of your Mana Crystals  Give all minions in your deck +2/+2 ,,,['Priest'],Epic,2.8,,Shadow
10,Give +4/+4 to all minions in your hand  deck  and battlefield ,,,['Druid'],Epic,3.5,,
1,Battlecry : Discovera spell  If your opponent guesses your choice  they get a copy ,1.0,3.0,['Mage'],Rare,2.7,,
2,Battlecry :  Discovera 1-Cost card  If your opponent guesses your choice  they get a copy ,2.0,3.0,['Warlock'],Rare,1.9,['Undead'],
3,Battlecry :  Discovera weapon  If your opponent guesses your choice  they get a copy ,3.0,4.0,['Warrior'],Rare,2.2,['Pirate'],
1,Battlecry : DiscoveraLegendaryminion  If your opponent guesses your choice  they get a copy ,1.0,3.0,['Priest'],Rare,3.0,,
1,Deathrattle :  Add a random Dragon to your hand ,0.0,3.0,['Neutral'],Common,2.5,,
7,After your opponent plays a minion  attack it ,9.0,9.0,['Hunter'],Legendary,4.1,['Beast'],
1,Lifesteal,2.0,1.0,['Neutral'],Common,2.2,['Beast'],
7,Battlecry : Add a 5/5 Horror to your hand  Teach it two Shaman spells ,5.0,5.0,['Shaman'],Legendary,4.1,,
6,Summon seven 1/1 Locusts withRush ,,,['Hunter'],Rare,3.7,,
1,Battlecry :  Add a random card from another class to your hand ,1.0,2.0,[],Common,4.3,['Pirate'],
2,Give a minion Also damages minions next to whomever it attacks ,,,['Warrior'],Rare,3.3,,
2,Corrupt : Gain +2 Attack andStealth ,3.0,2.0,['Rogue'],Common,3.5,,
4,RushEach turn this is in your hand  swap its Attack and Health ,2.0,6.0,['Neutral'],Common,2.4,,
4,Battlecry : Your next spell this turn costs (0) ,2.0,2.0,['Rogue'],Rare,4.5,['Naga'],
2,Draw a spell Combo : And a minion ,,,['Rogue'],Common,4.7,,
3,After you play a Poison  gain +1 Durability ,2.0,,['Rogue'],Epic,3.9,,
4,Deal 4 damage to an enemy and 1 damage to all other enemies ,,,['Druid'],,4.7,,
3,Draw 2 minions  Swap their Health ,,,['Priest'],Common,3.8,,
1,Deal 2 damage to a minion  Gain 2 Armor ,,,['Warrior'],Common,3.0,,
4,TauntBattlecry : Equip a 3/2 Sword ,2.0,5.0,['Warrior'],Common,4.7,['Pirate'],
3,Whenever you summon a minion  give it +1/+1 and this loses 1 Durability ,1.0,,['Paladin'],Epic,3.4,,
2,After your hero attacks  cast aSecret from your deck ,1.0,,['Paladin'],Rare,4.8,,
3,Battlecry :  Dredge If it's a Pirate  give this weapon and the Pirate +2 Attack ,2.0,,['Rogue'],Rare,4.4,,
6,Battlecry : Destroy an enemy minion Infuse (7) : Take control of it instead ,5.0,5.0,['Neutral'],Legendary,4.4,,
6,Deathrattle :  Take control of a random enemy minion ,5.0,5.0,['Neutral'],Legendary,4.8,,
6,Discoverand play a Movement  Shuffle the other 6 into your deck ,,,['Warlock'],Legendary,4.7,,
1,Add a random 1  2  and 3-Cost Elemental to your hand ,,,['Mage'],Common,3.8,,
5,Taunt  Divine ShieldDeathrattle : Draw your highest-Cost minion ,3.0,3.0,['Neutral'],Legendary,4.2,,
2,Divine ShieldSpell Damage +1,1.0,1.0,['Neutral'],Common,3.0,,
8,TauntYour opponent's spells cost (2) more ,8.0,8.0,"['Hunter', 'Demon Hunter']",Rare,3.1,['Demon'],
7,Whenever you shuffle a card into your deck  add a copy to your hand ,6.0,6.0,['Rogue'],Legendary,3.6,,
2,Battlecry : Your next spell this turn has Spell Damage +2 ,1.0,3.0,['Neutral'],Common,2.9,,
2,Summon a 2/2 Beast withRush  (Upgrades when you have 5 Mana ),,,['Hunter'],Rare,2.9,,
3,Whenever you cast a Shadow spell that costs (1) or more  add a copy to your hand that costs (0) ,1.0,3.0,['Warlock'],Legendary,4.6,,
4,Discover a friendlyDeathrattleminion that died this game  Give your minions itsDeathrattle ,,,['Warlock'],Legendary,4.0,,Shadow
4,Battlecry :  If your opponent's hand is empty  gain Charge ,4.0,4.0,['Neutral'],Common,1.4,['Quilboar'],
3,Battlecry :  Add a random 2-Cost minion to each player's hand ,3.0,4.0,['Neutral'],Common,2.2,,
3,TauntHas +2 Attack during your opponent's turn ,1.0,5.0,['Neutral'],Common,4.4,['Elemental'],
7,TauntHas +4 Attack during your opponent's turn ,1.0,11.0,['Warrior'],Common,3.9,['Elemental'],
5,TauntHas +3 Attack during your opponent's turn ,1.0,7.0,['Warlock'],Common,3.2,['Elemental'],
0,Taunt,0.0,2.0,['Neutral'],Rare,2.7,['Mech'],
1,Deal 2 damage to a minion Finale : Discovera Fel spell ,,,"['Hunter', 'Demon Hunter']",Common,3.9,,Fel
2,Deathrattle : Give a Dragon in your hand +2/+2 ,2.0,2.0,['Neutral'],Common,2.5,['Murloc'],
6,Frenzy : Destroy a random enemy minion ,4.0,8.0,['Neutral'],Rare,3.0,,
3,Taunt  Enrage :  +3 Attack,2.0,3.0,['Neutral'],Common,1.9,,
3,After a friendly Beast attacks  summon a Beast from your deck that costs (1) less ,2.0,5.0,['Hunter'],Legendary,3.7,,
5,TauntDeathrattle : Summon a random 3-Cost Beast ,4.0,5.0,"['Hunter', 'Druid']",Rare,3.9,['Beast'],
4,Add 2 random Mage spells from the past to your hand  They cost (2) less ,,,['Mage'],Common,3.0,,Arcane
8,Rush  After this attacks a minion  summon a 5/5 Defender withTaunt ,8.0,8.0,['Paladin'],Rare,4.2,,
2,RebornHas +2 Attack while damaged ,1.0,2.0,['Neutral'],Common,2.6,,
5,Battlecry :  Give a friendly minion +3 Health ,5.0,6.0,['Priest'],Common,3.1,,
7,Battlecry :  Your opponent takes two turns  then you take two turns ,6.0,6.0,['Priest'],Legendary,2.5,['Dragon'],
5,LifestealWhenever this attacks  deal 2 damage to the enemy hero ,4.0,6.0,['Neutral'],Rare,2.6,['Undead'],
6,Choose One - Give your other minions +1/+1; or Summon two 2/2 Treants ,3.0,4.0,['Druid'],Rare,3.7,,
5,Rush Costs (1) less for each friendly minion with unique minion type ,5.0,5.0,['Warrior'],Epic,3.5,['Dragon'],
1,Deathrattle :  Deal 1 damage to all minions ,1.0,1.0,['Neutral'],Common,2.9,,
5,Battlecry :  Each player draws a card  Swap their Costs ,6.0,5.0,['Neutral'],Epic,2.7,,
5,Deathrattle :  Return this to your hand ,2.0,,['Warrior'],Epic,1.6,,
2,Battlecry : Return a friendly minion to your hand  it costs (1) this turn ,3.0,2.0,['Rogue'],Legendary,4.7,,
3,Battlecry : Destroy all friendly minions Deathrattle : Resummon them with +1/+1 ,3.0,4.0,['Neutral'],Legendary,3.9,,
3,Battlecry : Summon three 1/1 Huntresses for your opponent ,3.0,7.0,['Neutral'],Common,2.3,['Demon'],
3,Battlecry :  Trigger a friendly minion's Deathrattle ,3.0,3.0,['Hunter'],Rare,4.0,,
7,Battlecry :  Replay every card from another class you've played this game (targets chosen randomly) ,6.0,6.0,['Rogue'],Legendary,4.4,,
1,Deathrattle :  Shuffle any spells you cast on this minion to your deck ,0.0,2.0,['Priest'],Rare,2.9,,
10,TauntYour odd-Cost cards cost (1) (Swaps polarity each turn!),11.0,11.0,['Neutral'],Legendary,2.9,['Undead'],
4,RebornBattlecry and Deathrattle : Deal 2 damage to a random enemy ,3.0,3.0,['Death Knight'],Legendary,3.8,['Undead'],
10,Battlecry : Make all minions disappear *Poof!*,,,['Mage'],Legendary,4.0,,
6,Deathrattle :  Summon a 3/3 Finkle Einhorn for your opponent ,9.0,7.0,['Neutral'],Legendary,2.4,['Beast'],
1,Give a friendly Beast +1/+1  then it attacks a random enemy minion ,,,['Hunter'],Epic,2.0,,
4,Battlecry :  Destroy an enemy minion with Taunt ,4.0,4.0,['Neutral'],Legendary,4.0,['Undead'],
8,When this attacks and kills a minion  gain +2/+2 ,6.0,7.0,['Neutral'],Legendary,1.7,,
10,Battlecry : Summon a copy of a minion in your deck  Give itRush ,7.0,9.0,['Warrior'],Legendary,2.7,,
9,Summon 3 random minions from your hand  Give them Rush ,,,['Warrior'],Legendary,4.1,,
1,Quest :  Play four minions with the same name Reward :  Crystal Core ,,,['Rogue'],Legendary,3.0,,
7,Battlecry : If your deck has no Neutral cards  add 3 Legendary Invitations to your hand ,7.0,7.0,['Paladin'],Legendary,4.1,,
7,TauntBattlecry :  Draw a Beast  Dragon  and Murloc from your deck ,4.0,6.0,['Neutral'],Legendary,3.8,['Mech'],
4,Draw a minion  If you have at least 8 cards in hand  it costs (5) less ,,,['Warlock'],Rare,2.8,,Fel
4,Starts dormant Battlecry :  Shuffle 3 Candles into the enemy deck  When drawn  this awakens ,20.0,20.0,['Neutral'],Legendary,3.8,,
1,Questline : Take 8 damage on your turns Reward :  Lifesteal Deal 3 damage to the enemy hero ,,,['Warlock'],Legendary,3.5,,
2,Replace your deck with minions that cost (5) or more  They cost (5) ,,,['Warrior'],Epic,2.6,,Fire
4,After you cast a spell  summon aLegendaryminion of that Cost  Lose 1 Durability ,1.0,,['Shaman'],Legendary,3.9,,
8,TwinspellSummon five 2/2 Treants ,,,['Druid'],Rare,2.6,,Nature
10,Give a minion +5/+5 andDivine Shield  Costs (1) less for each Mana you've spent on Holy spells this game ,,,['Paladin'],Epic,4.5,,Holy
4,Divine ShieldWhenever you restore Health  gainDivine Shield ,4.0,3.0,['Paladin'],Legendary,3.4,,
3,After you play a card copied from the opponent  steal the original ,4.0,3.0,['Priest'],Legendary,3.3,,
10,Battlecry : Destroy your deck  For the rest of the game  your minions areImmune ,10.0,10.0,['Neutral'],Legendary,3.2,,
1,Quest :  Cast 6 spells on your minions Reward :  Galvadon ,,,['Paladin'],Legendary,3.0,,
7,Colossal +1Rush  Divine ShieldAfter this attacks Dredge ,4.0,5.0,['Paladin'],Legendary,4.4,['Mech'],
8,TauntAt the end of your turn  add a random Death Knight card to your hand ,8.0,8.0,['Neutral'],Legendary,4.8,,
1,Deal damage to a minion equal to its Attack ,,,['Priest'],Common,4.6,,Holy
2,Honorable Kill : Get a copy of the top card of your opponent's deck ,2.0,,['Rogue'],Epic,2.6,,
6,Battlecry : Deal 3 damage to an enemy minion  If it dies  repeat on one of its neighbors ,6.0,5.0,['Shaman'],Legendary,3.7,,
1,Quest :  Play seven 1-Cost minions Reward :  Queen Carnassa ,,,['Hunter'],Legendary,4.3,,
6,Battlecry :  Give all minions in your hand and deck +1/+1 ,4.0,4.0,['Shaman'],Legendary,3.5,,
4,Battlecry : Choose a minion  Become a 4/4 copy of it  thenSilence it ,4.0,4.0,['Priest'],Legendary,4.5,,
7,Battlecry : Gain a random bonus effect for each minion type you've played this game ,6.0,6.0,['Neutral'],Legendary,3.8,['Amalgam'],
5,TauntBattlecry : If your deck has no Neutral cards  draw a minion of each minion type ,4.0,6.0,['Paladin'],Legendary,4.4,,
5,Rush  Deathrattle : GoDormant  Revive after 5 friendly minions die ,5.0,5.0,['Hunter'],Legendary,3.5,['Beast'],
8,After your hero attacks  Discover a spell and cast it with random targets ,3.0,,['Shaman'],Legendary,1.9,,
9,Fill your board with random Undead ,,,['Death Knight'],Legendary,3.5,,Shadow
6,Deathrattle :  Reveal a minion in each deck  If yours costs more  return this to your hand ,7.0,4.0,['Neutral'],Legendary,2.4,,
1,Draw 3 cards  At the end of your turn  discard them ,,,['Warlock'],Legendary,4.5,,Shadow
4,Battlecry : For the rest of the game  your Totems have +2 Attack ,5.0,4.0,['Shaman'],Legendary,3.0,,
6,Transform your minions into random Legendary minions ,,,['Shaman'],Legendary,3.0,,Nature
9,Fill your hand with random spells  Costs (1) less for each other card in your hand ,,,['Neutral'],Legendary,2.6,,Holy
4,After you cast a spell on this minion  summon a 1/1 Plant and cast another copy on it ,3.0,3.0,['Neutral'],Legendary,3.8,,
1,Choose a minion  Destroy it after you play a card copied from the opponent ,,,['Priest'],Rare,2.8,,Shadow
6,Battlecry : Discovera card in each player's hand and swap them ,4.0,4.0,['Neutral'],Legendary,4.3,,
4,TauntDeathrattle : Gain 5 Armor ,3.0,5.0,['Druid'],Common,3.9,['Beast'],
6,TauntCosts (1) less for each Totem you've summoned this game ,5.0,5.0,['Shaman'],Rare,4.7,,
6,Draw a card  Add 2 extra copies of it to your hand ,,,['Rogue'],Rare,2.7,,
4,Rush  Deathrattle : GoDormant  Cast a Fire spell to revive Thori'belore!,4.0,4.0,['Warrior'],Legendary,3.7,"['Elemental', 'Beast']",
2,Summon two 1/2 Turtles withTaunt ,,,['Druid'],Common,3.7,,Nature
1,Finale : The next Beast you summon gets +1/+1 ,1.0,3.0,['Hunter'],Common,3.9,['Quilboar'],
2,Copy 2 cards in your opponent's deck and add them to your hand ,,,['Priest'],Common,4.0,,Shadow
5,Battlecry :  Transform your minions into random ones that cost (2) more ,,,['Shaman'],Legendary,4.4,,
3,Windfury,2.0,3.0,['Neutral'],Common,1.9,,
2,Discover a spell from your deck ,,,['Priest'],Rare,4.4,,Shadow
1,Deal 2 damage to a minion  If it dies  add a temporary copy of this card to your hand ,,,"['Hunter', 'Demon Hunter']",Rare,3.6,,
5,Inspire :  Give your Totems +2 Attack ,3.0,6.0,['Shaman'],Rare,4.4,,
3,Battlecry :  If you played an Elemental Last turn  Adapt ,3.0,3.0,['Neutral'],Common,3.1,['Beast'],
4,After you play a card with Overload  summon two 1/1 Sparks with Rush ,3.0,6.0,['Shaman'],Epic,4.1,['Elemental'],
6,Battlecry : Remove the top 5 cards from your deck Corrupt : Your opponent's deck instead ,8.0,8.0,['Warlock'],Legendary,4.7,['Demon'],
3,Deathrattle : Shuffle 3 Tickets into your deck  When drawn  summon a 3/3 Plush Bear ,4.0,3.0,['Rogue'],Rare,3.7,,
4,Overkill :  Draw 2 cards ,5.0,3.0,['Neutral'],Common,2.8,['Pirate'],
4,Deathrattle :  Deal 5 damage to your minions ,5.0,6.0,['Neutral'],Rare,1.8,,
8,Battlecry : Deal 5 damage  Gain 8 Armor ,5.0,8.0,['Warrior'],Common,3.0,['Elemental'],
3,LifestealDeal 4 damage to a minion ,,,['Shaman'],Common,3.2,,Nature
8,LifestealDeal 3 damage to all minions ,,,['Shaman'],Common,3.7,,Nature
4,Battlecry :  Dredge If it's a Murloc  summon a 2/2 copy of it ,4.0,4.0,['Shaman'],Common,4.0,['Murloc'],
3,Secretscan't be revealed ,2.0,5.0,['Neutral'],Epic,2.4,,
4,Deathrattle : Summon 1 5/5 Ancient  (Play cards that cost (5) or more while equipped to improve!),2.0,,['Druid'],Epic,3.6,,
1,Your other Beasts have +1 Attack ,1.0,1.0,['Hunter'],,2.7,['Beast'],
3,Your hero is Immune until your next turn ,,,['Paladin'],Common,4.2,,
5,Destroy a minion Invoke Galakrond ,,,['Priest'],Rare,4.3,,
3,Battlecry : Until the end of your next turn  Dragons you summon gainTaunt andDivine Shield ,3.0,4.0,['Paladin'],Epic,4.1,['Dragon'],
4,Give your weapon +3 Attack  Combo :  Give a random friendly minion +3 Attack ,,,['Rogue'],Common,4.5,,
3,Battlecry :  If you have a Mech  gain +1/+1 and add a Spare Part to your hand ,3.0,3.0,['Neutral'],Common,4.2,,
3,Battlecry :  Transform another random minion into a 5/5 Devilsaur or a 1/1 Squirrel ,3.0,3.0,['Neutral'],Legendary,2.5,,
2,Whenever you discard a card  gain +1/+1 ,3.0,2.0,['Warlock'],Rare,2.6,['Demon'],
6,Summon four random 5-Cost minions  Make them 2/2 ,,,['Shaman'],Epic,3.7,,
2,At the start of your turn  draw a Murloc ,1.0,3.0,['Shaman'],Rare,2.7,,
8,Summon 7 Murlocs from your deck ,,,['Paladin'],Epic,3.2,,
8,Divine Shield  Taunt  Deathrattle :  Equip a 5/3 Ashbringer ,6.0,6.0,['Paladin'],Legendary,4.8,,
6,Summon an Animal Companion  or 2 if your deck has no minions ,,,['Hunter'],Epic,1.6,,
2,Your minions cost (2) less this turn  but not less than (1) ,,,['Warrior'],Rare,3.9,,
2,TauntBattlecry : If you're ho lding a Nature spell  gain +2 Health ,2.0,2.0,['Neutral'],Common,3.8,['Beast'],
1,Choose a minion  Shuffle 1 copy of it into your deck (Upgrades each turn!),,,['Rogue'],Rare,4.0,,
6,Battlecry :  Add a random Legendary minion from the past to your hand ,5.0,5.0,['Mage'],Legendary,3.3,,
4,Battlecry :  If you played an Elemental last turn  gain Taunt and Divine Shield ,3.0,5.0,['Neutral'],Rare,4.5,,
5,Battlecry :  Draw two 1-Cost minions from your deck ,3.0,5.0,['Hunter'],Rare,3.6,,
4,Summon two 2/2 Zombies withTaunt  Spend 4Corpses to give themReborn ,,,['Death Knight'],Rare,3.4,,Shadow
5,Battlecry :  Add a random Deathrattle minion that died this game to your hand ,5.0,3.0,['Neutral'],Epic,2.7,,
4,Deathrattle :  Add a Coin to your hand ,5.0,4.0,['Rogue'],Common,4.6,,
4,Battlecry :  Discover a Beast ,3.0,3.0,['Neutral'],Common,3.5,['Beast'],
8,TauntBattlecry : Summon a copy of this minion ,3.0,6.0,['Warrior'],Rare,4.2,['Mech'],
1,Add a random Mage spell to your hand ,,,['Mage'],Common,2.0,,Arcane
3,Shuffle 1-Cost copies of cards in your hand into your deck then discard your hand ,,,['Warlock'],Epic,2.3,,
5,Both player's decks are swapped Finale : Draw a card ,4.0,6.0,['Neutral'],Legendary,3.6,['Pirate'],
2,Deal 3 damage Honorable Kill : Discovera spell from another class ,,,['Rogue'],Common,2.3,,
3,At the start of your turn  set this minon's Attack to 4 ,0.0,4.0,['Neutral'],Common,1.7,,
7,Battlecry : For the rest of the game  after you cast a Nature spell  summon a 3/3 Whelp withRush ,5.0,5.0,['Druid'],Legendary,4.5,['Dragon'],
5,Dredge Reveal it and deal damage equal to its cost to all minions ,,,"['Hunter', 'Demon Hunter']",Rare,3.0,,
0,Swap a minion's Attack and Health ,,,['Priest'],Common,4.0,,
8,Battlecry : For each enemy minion  randomly gainRush Divine Shield  orWindfury ,6.0,10.0,['Shaman'],Rare,2.4,,
4,Deal 8 damage to a minion  If you played a spell last turn  this costs (3) less ,,,['Shaman'],Rare,4.2,,Nature
2,Battlecry :  Add a random minion with 5 or more Attack to your hand ,2.0,2.0,['Druid'],Common,4.0,,
8,Battlecry : Discover a a spell in your deck and cast it with random targets ,5.0,5.0,['Mage'],Epic,3.5,,
8,Battlecry :  Discover a spell and cast it with random targets ,5.0,4.0,['Neutral'],Epic,2.0,,
4,TauntDeathrattle :  Give a random friendly minion +1/+1 ,2.0,6.0,['Priest'],Common,3.8,,
6,Battlecry and Deathrattle :  Add a Spare Part card to your hand ,5.0,7.0,['Neutral'],Legendary,3.4,,
4,TauntBattlecry : Destroy your totems  Gain +2/+2 for each destroyed ,2.0,3.0,['Shaman'],Epic,2.8,['Beast'],
2,Overload :  (1),3.0,4.0,['Shaman'],Common,4.7,['Totem'],
5,Deathrattle : Summon all four basic Totems Overload :  (1),5.0,5.0,['Shaman'],Epic,3.6,['Totem'],
1,Choose a basic Totem and summon it Infuse (3 Totems) : Summon all 4 instead ,,,['Shaman'],Common,3.4,,
0,Give your Totems +2 Health ,,,['Shaman'],,1.9,,
3,Give a minion +2/+2  If it's a Totem  summon a copy of it ,,,['Shaman'],Common,2.6,,
1,Deal 2 damage Overkill :  Summon a basic Totem ,,,['Shaman'],Common,3.2,,
0,Give your Totems +2 Attack ,,,['Shaman'],Common,2.3,,Nature
1,Deal 2 damage to a minion  If it dies  restore 3 Health to your hero ,,,['Warlock'],Rare,4.3,,Shadow
1,Battlecry : Your next Hero Power costs (0) ,1.0,1.0,['Neutral'],Common,4.0,,
1,Taunt,2.0,1.0,['Neutral'],Common,2.1,,
4,Inspire :  Restore 2 Health to your hero ,1.0,8.0,['Neutral'],Common,2.8,,
4,Battlecry : If you control at least 2 other minions  gain +2/+2 ,4.0,4.0,['Neutral'],Common,2.4,,
1,Battlecry :  Draw a Rush minion from your deck ,1.0,2.0,['Warrior'],Epic,4.7,,
1,Battlecry : Give a friendly MurlocPoisonous ,1.0,2.0,['Neutral'],Common,4.5,['Murloc'],
2,Deal 2 damage to a minion  If it survives  give it Poisonous ,,,['Hunter'],Epic,2.5,,Nature
1,Sidequest : Use your Hero Power three times Reward : Summon three 1/1 Leper Gnomes ,,,['Hunter'],Epic,3.2,,
3,Battlecry :  Remove 1 Durability from your opponent's weapon ,4.0,3.0,['Neutral'],Common,2.3,,
2,Battlecry :  Give your weapon +1 Attack ,2.0,2.0,['Neutral'],Common,3.5,,
4,Whenever you play a minion that costs (1)  give it Poisonous ,2.0,4.0,['Hunter'],Epic,3.1,,
1,Discover a card from your deck ,,,['Hunter'],Rare,3.2,,
6,Whenever your opponent casts a spell  gain a copy of it and give them a Coin ,5.0,8.0,['Rogue'],Legendary,3.1,,
1,DiscoveraTaunt minion  If you play it this turn  repeat this ,,,['Warrior'],Rare,3.5,,
5,Rush After this attacks and kills a minion  excess damage hits the enemy hero ,5.0,5.0,['Hunter'],Rare,3.5,,
2,This has different effects based on which game board you're on ,2.0,2.0,['Neutral'],Epic,3.5,,
5,Battlecry : Choose an enemy minion  Swap it with a random one in their deck ,4.0,4.0,['Neutral'],Rare,2.4,,
2,Whenever you draw a card  transform it into a randomLegendary minion ,2.0,3.0,['Neutral'],Epic,2.8,,
3,TradeableBattlecry : Gain +1/+1 for each other friendly minion you control ,2.0,3.0,['Neutral'],Common,3.2,,
4,Divine ShieldBattlecry : Restore 3 Health ,3.0,2.0,['Neutral'],Common,2.3,,
3,Choose a friendly minion and give it to your opponent ,,,['Warlock'],Epic,3.4,,
3,TauntDeathrattle : Draw a card ,1.0,5.0,['Neutral'],Common,2.9,['Naga'],
9,Restore all characters to full Health ,,,['Druid'],Epic,2.8,,Nature
1,Choose One- Give a minion +2 Health andTaunt; or Summon a 2/2 Treant ,,,['Druid'],Rare,4.0,,Nature
5,Battlecry :  Transform your Treants into 5/5 Ancients ,4.0,4.0,['Druid'],Epic,3.7,,
2,Battlecry :  Dredge If it's a Mech  draw it ,3.0,2.0,['Mage'],Rare,4.5,['Mech'],
9,Battlecry : Attack three different random enemies ,8.0,9.0,['Warrior'],Epic,3.2,['Beast'],
2,At the end of your turn  cast a random spell that costs (3) or less ,0.0,3.0,"['Mage', 'Shaman']",Rare,3.3,['Totem'],
1,Battlecry : Draw a 1-Cost spell ,1.0,1.0,['Hunter'],Common,4.5,['Undead'],
2,Battlecry :  Give a random Beast in your hand +1/+1 ,3.0,2.0,['Hunter'],Rare,3.8,,
5,TauntPoisonous,1.0,5.0,['Neutral'],Common,1.7,,
7,Whenever your opponent casts a spell  summon a Burly Rockjaw Trogg ,6.0,6.0,['Neutral'],Legendary,3.5,,
4,Batlecry : Deal 3 daamge to a random enemy minion ,3.0,3.0,['Neutral'],Common,3.0,,
8,Rush  Honorable Kill : Deal 8 damage to the enemy hero ,8.0,8.0,['Neutral'],Common,2.1,,
8,At the end of your turn  summon two 3/3 Ruffians that attack random enemies ,6.0,8.0,['Warrior'],Rare,4.0,,
1,After your Hero attacks a minion  your minions attack it too ,1.0,,"['Hunter', 'Demon Hunter']",Epic,4.0,,
4,Whenever your hero attacks  restore 3 Health to it ,4.0,,['Paladin'],Common,4.5,,
5,Your Beasts have Charge ,2.0,5.0,['Hunter'],,3.7,['Beast'],
7,TauntDeathrattle : Deal 3 damage to all minions ,3.0,7.0,['Neutral'],Rare,3.4,,
1,Whenever you Overload gain +1 Attack per locked Mana Crystal ,1.0,3.0,['Shaman'],Common,4.6,,
8,Rush Whenever this attacks a minion  set the defender's Attack and Health to 3 ,3.0,12.0,['Paladin'],Legendary,3.3,,
2,Battlecry :  Give a friendly minion Spell Damage +1 ,2.0,3.0,['Neutral'],Common,3.1,,
5,Battlecry :  Reveal a minion in each deck  If yours costs more  restore 7 Health to your hero ,5.0,5.0,['Paladin'],Rare,3.6,,
3,Battlecry :  Summon a random basic Totem ,3.0,2.0,['Shaman'],Common,3.9,,
2,Battlecry :  Dredge ,2.0,3.0,['Neutral'],Common,3.1,['Pirate'],
1,Deathrattle : Draw aDeathrattle minion ,1.0,,"['Hunter', 'Demon Hunter']",Rare,3.0,,
4,Deathrattle :  Refresh your Mana Crystals ,1.0,,['Druid'],Legendary,3.2,,
3,Battlecry :  If you're holding a Dragon  swap this minion's Attack with another minion's ,2.0,4.0,['Priest'],Epic,4.7,,
5,Battlecry :  If your C'Thun has at least 10 Attack  restore 10 health to your hero ,6.0,5.0,['Priest'],Rare,4.5,,
2,Battlecry : If any hero took damage this turn  draw a Shadow spell ,2.0,3.0,['Priest'],Common,3.8,,
4,Battlecry :  Gain +1 Health for each card in your hand ,4.0,1.0,['Neutral'],Rare,4.5,['Dragon'],
3,At the end of your turn  give your C'Thun +1/+1 (wherever it is) ,3.0,4.0,['Neutral'],Common,4.1,,
3,Battlecry :  Deal 1 damage to all enemy minions ,2.0,2.0,['Mage'],Common,3.9,,
2,TauntBattlecry :  Give your C'Thun Taunt (wherever it is) ,1.0,4.0,['Neutral'],Common,3.5,,
4,Battlecry :  If you're holding a Dragon  gain +1 Attack and Taunt ,2.0,6.0,['Neutral'],Epic,4.5,['Dragon'],
5,StealthWhenever this attacks  draw 2 cards ,5.0,4.0,['Druid'],Rare,4.8,['Beast'],
4,Deathrattle :  Summon a 5/5 Faceless Destroyer ,1.0,1.0,['Neutral'],Epic,3.4,,
1,Battlecry :  If you're holding a Dragon  gain +2 Health ,2.0,1.0,['Priest'],Common,4.4,['Dragon'],
3,Summon 1/1 copies of 2 friendly Deathrattle minions that died this game ,,,['Priest'],Rare,4.3,,Shadow
7,TauntBattlecry :  If your C'Thun has at least 10 Attack  summon another Emperor ,4.0,6.0,['Neutral'],Legendary,4.6,,
3,Rush  Battlecry : Summon a copy of this ,2.0,1.0,['Neutral'],Rare,3.2,['Murloc'],
1,Give your hero +2 Attack this turn  Add 'Second Slice' to your hand ,,,"['Hunter', 'Demon Hunter']",Common,4.2,,
8,Battlecry : Deal 4 damage to two random enemy minions ,4.0,10.0,['Neutral'],Common,3.2,['Dragon'],
4,Battlecry : If you've cast a spell while holding this  your next spell casts twice ,4.0,4.0,['Hunter'],Rare,4.6,['Naga'],
2,Discover2 Warlock cards ,,,['Warlock'],Common,3.6,,Shadow
